gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
-2.578117648982543031e+00,-1.044023444077637208e+01,-2.331638434861592302e+01
-2.543101030871626200e+00,-1.037067349745378486e+01,-2.308698054405506994e+01
-2.594415502299524778e+00,-1.019584481285091826e+01,-2.302419500390007556e+01
-2.637675685421713823e+00,-1.016742998427145217e+01,-2.283853526104189058e+01
-2.583497358283524115e+00,-1.015752156894425440e+01,-2.269077453055956539e+01
-2.591794746402693583e+00,-9.957161644023326375e+00,-2.259784613920034602e+01
-2.611769009133479091e+00,-1.002919817828211890e+01,-2.253330492919381101e+01
-2.720913644071494275e+00,-9.950936899669590829e+00,-2.236627905217748591e+01
-2.721615092259185076e+00,-9.958564633726691540e+00,-2.222866596133473749e+01
-2.774022611728103271e+00,-9.835410072330024178e+00,-2.218831239300023128e+01
-2.735615591199757279e+00,-9.867077331497970505e+00,-2.201928449638875662e+01
-2.679046412123968768e+00,-9.729572196861210998e+00,-2.190172403292304537e+01
-2.768589350553224637e+00,-9.775329178372295758e+00,-2.177810481241582963e+01
-2.836144138407762139e+00,-9.609925490707563966e+00,-2.166355917319943813e+01
-2.797628148706316598e+00,-9.572126416913397051e+00,-2.153018688431954430e+01
-2.892413748527935091e+00,-9.579149835167669380e+00,-2.142362381063360388e+01
-2.858939796820748391e+00,-9.490423417482084290e+00,-2.131841217749571982e+01
-2.848693255506585142e+00,-9.428851195891725823e+00,-2.118954386584312388e+01
-2.957221343974011596e+00,-9.358879246216178061e+00,-2.107710182892868289e+01
-2.935205402168729716e+00,-9.377063608811662121e+00,-2.092463233817961310e+01
-2.918812311190920106e+00,-9.277549504448355577e+00,-2.083290152707037279e+01
-3.005385505285294911e+00,-9.192917585888830345e+00,-2.075381234255298679e+01
-2.985353513302183792e+00,-9.229861017487188235e+00,-2.059746520663950875e+01
-2.957914746416821838e+00,-9.138656084941146673e+00,-2.042816777783126270e+01
-3.018731035441556187e+00,-9.027394860744609062e+00,-2.040222854262012930e+01
-3.066478341754504733e+00,-8.994765501356736692e+00,-2.024981490327354550e+01
-3.065981258025944900e+00,-9.012788504747298646e+00,-2.017114703089583116e+01
-3.044967855419353775e+00,-8.964265462975280485e+00,-2.001728478041954418e+01
-3.094030701834462160e+00,-8.897462929909325524e+00,-1.997824093319723104e+01
-3.109812353519310513e+00,-8.850171773739663905e+00,-1.980198941901968368e+01
-3.107756273929439317e+00,-8.827746141925333134e+00,-1.974073096296803698e+01
-3.124583432061489141e+00,-8.787066528426812795e+00,-1.965930661643838562e+01
-3.066703487003050288e+00,-8.705601427276297599e+00,-1.955389552948918919e+01
-3.135195428287524066e+00,-8.670128362987403747e+00,-1.942292104879441439e+01
-3.137719849897674607e+00,-8.606023459264742215e+00,-1.934771942549187074e+01
-3.251387498286908428e+00,-8.598499884193250509e+00,-1.918998233781513107e+01
-3.164054166962689596e+00,-8.507855600217766323e+00,-1.898585033456565796e+01
-3.184657862540377860e+00,-8.510108804925712533e+00,-1.892636352187729187e+01
-3.162828178920260136e+00,-8.462609598217239792e+00,-1.888575969020596901e+01
-3.192368567149310721e+00,-8.367531808549420802e+00,-1.880090496879561712e+01
-3.187858858238358462e+00,-8.381267172479507366e+00,-1.867001476485603817e+01
-3.193794766898765847e+00,-8.397517467675628566e+00,-1.858674397164336511e+01
-3.275767625602669320e+00,-8.326241099002047008e+00,-1.848833771360847678e+01
-3.226794214620160695e+00,-8.221950707310158535e+00,-1.840400203748989583e+01
-3.221616223675231261e+00,-8.158999985815130529e+00,-1.826915480873615749e+01
-3.292752998360098271e+00,-8.181026754615112750e+00,-1.820965017886282311e+01
-3.333875222516099690e+00,-8.071814194395841469e+00,-1.805772760529702836e+01
-3.246681277829508439e+00,-8.023973976772381889e+00,-1.794658111799528655e+01
-3.328746087843818646e+00,-8.088399499055956454e+00,-1.780267838964167737e+01
-3.204479798542966051e+00,-8.038689515776805905e+00,-1.771843829284349781e+01
-3.272559193470444328e+00,-7.920510057145236260e+00,-1.770000959312252675e+01
-3.274829633480135893e+00,-7.927190278338969165e+00,-1.754594377801254979e+01
-3.321783030934578829e+00,-7.882782800340499385e+00,-1.746178905756857347e+01
-3.347008690822018018e+00,-7.822717778198941652e+00,-1.737648830695798452e+01
-3.382258720038290534e+00,-7.780486102611818389e+00,-1.719674210003044124e+01
-3.370145731158116220e+00,-7.696910706734914065e+00,-1.711484079591046381e+01
-3.330579724896935101e+00,-7.696187170249059406e+00,-1.706857322479422834e+01
-3.281735195143797856e+00,-7.681779069068683796e+00,-1.702560534173229456e+01
-3.318202043020085146e+00,-7.642580073254104711e+00,-1.692514728836804139e+01
-3.311162299824734756e+00,-7.661957153513465180e+00,-1.677717978730962756e+01
-3.351302286780744044e+00,-7.622512511779486744e+00,-1.671316363578847231e+01
-3.306049652485436141e+00,-7.453209964055118597e+00,-1.659043437907467222e+01
-3.379634914231025800e+00,-7.473073309977133150e+00,-1.652330002943849507e+01
-3.409407240534497952e+00,-7.406227916335721417e+00,-1.651542159173586555e+01
-3.377465919948871687e+00,-7.360415938599352614e+00,-1.635312579550978285e+01
-3.391450091400963984e+00,-7.307656722327138255e+00,-1.627072375641595414e+01
-3.350816965180327234e+00,-7.247514174881688476e+00,-1.623852453533628193e+01
-3.357561647565777463e+00,-7.281819091984886860e+00,-1.601440421366430655e+01
-3.296970123897954963e+00,-7.224754971160368910e+00,-1.605218925364603422e+01
-3.334507742255355289e+00,-7.183845883521040143e+00,-1.593107212313656795e+01
-3.353754163803633670e+00,-7.018942754290820041e+00,-1.581510329009202032e+01
-3.290514236311864682e+00,-7.106120060218986012e+00,-1.574310642941466654e+01
-3.388732007098688825e+00,-7.045964047909020422e+00,-1.559776225376123726e+01
-3.423362962185507730e+00,-7.009792881484090188e+00,-1.553307108391443592e+01
-3.395918416907957038e+00,-6.970077587214459136e+00,-1.541640737779305503e+01
-3.395848410200216438e+00,-6.931494256161076173e+00,-1.543614415613489577e+01
-3.409343721124828974e+00,-6.874921278851933160e+00,-1.535199223215139597e+01
-3.365764327266087097e+00,-6.811755265536008963e+00,-1.526686819394689287e+01
-3.345782297870063982e+00,-6.822218580990072390e+00,-1.510396759110780884e+01
-3.345598929549061129e+00,-6.835567660540236901e+00,-1.507112888820081409e+01
-3.415685632509029013e+00,-6.794130601787001567e+00,-1.503032656799034505e+01
-3.353493621221555809e+00,-6.785347950451963150e+00,-1.490315804139265943e+01
-3.336159294427393007e+00,-6.690630027022784532e+00,-1.485955412573013845e+01
-3.291810935471946475e+00,-6.668124523147172411e+00,-1.465992371079676460e+01
-3.336343725988077047e+00,-6.684616361711402277e+00,-1.449523708440395176e+01
-3.401928475756711645e+00,-6.671164454700019064e+00,-1.460021036243214354e+01
-3.328497652558130238e+00,-6.490160397249836066e+00,-1.457953695859252718e+01
-3.395485899641974559e+00,-6.482506615006697892e+00,-1.448446194476982996e+01
-3.377835884168617131e+00,-6.416129880767233118e+00,-1.430860633754939215e+01
-3.362455917679453066e+00,-6.481253587072730582e+00,-1.436063713201581216e+01
-3.320397433764757711e+00,-6.422648977854891861e+00,-1.417459646391118788e+01
-3.280677625759560012e+00,-6.388876181653121655e+00,-1.409301358172168328e+01
-3.367436865059393103e+00,-6.372097259891654097e+00,-1.402819208409272456e+01
-3.296546877012775489e+00,-6.321526611888904412e+00,-1.396000132162177287e+01
-3.399006550120637016e+00,-6.232641556327806143e+00,-1.392854591351365912e+01
-3.374581814031300198e+00,-6.294726468916416628e+00,-1.389493216802340392e+01
-3.387789368696061398e+00,-6.213001323802188836e+00,-1.371890889204740205e+01
-3.305853051006066412e+00,-6.152284468482249302e+00,-1.367198700746995144e+01
-3.357909546857523075e+00,-6.114371066618980777e+00,-1.358619412902467083e+01
-3.331511682704543009e+00,-6.218580501457692478e+00,-1.346381902575010692e+01
-3.317786376086906408e+00,-6.096699146115557966e+00,-1.337635433035828036e+01
-3.317509692331580773e+00,-6.073308231781556543e+00,-1.340251579472615973e+01
-3.382148464589299408e+00,-6.040111211807776215e+00,-1.327654442229295917e+01
-3.336576735473871125e+00,-5.912339166635773857e+00,-1.320205081561667093e+01
-3.359769719772843111e+00,-5.905516301981818650e+00,-1.311786748520288626e+01
-3.254780406063260134e+00,-5.958923177736980215e+00,-1.295751806943535911e+01
-3.328563598585919880e+00,-5.876602153772162218e+00,-1.297358276083295081e+01
-3.346851576976399567e+00,-5.800478113898834387e+00,-1.289751648880793233e+01
-3.221328239660588455e+00,-5.765152337544649619e+00,-1.283359702763535637e+01
-3.396472549834333332e+00,-5.882370333691214093e+00,-1.274513136033080407e+01
-3.289382031649306537e+00,-5.788707888021530579e+00,-1.267364831814128578e+01
-3.221077942715717679e+00,-5.778909834960282765e+00,-1.262227967203794599e+01
-3.265779171050015695e+00,-5.801637119781029917e+00,-1.258210765351620175e+01
-3.285610512214886203e+00,-5.821389313142701027e+00,-1.256960928532266841e+01
-3.292430364277322941e+00,-5.675763307998450635e+00,-1.244330124586548436e+01
-3.246127495609821612e+00,-5.622092779369096682e+00,-1.237814935804589922e+01
-3.223074251682752855e+00,-5.661183569017474326e+00,-1.221600042085451143e+01
-3.301067502321333169e+00,-5.625998793348045979e+00,-1.219236749261672870e+01
-3.199725483414027405e+00,-5.524082008765522467e+00,-1.212206976479629184e+01
-3.206685629147696392e+00,-5.587363866082042385e+00,-1.209101952499842092e+01
-3.254649602054473068e+00,-5.420106948484707310e+00,-1.194893686832463153e+01
-3.243442144477858946e+00,-5.427719866512829228e+00,-1.198355859385539723e+01
-3.201742556952421825e+00,-5.418599904012472379e+00,-1.189329715807751597e+01
-3.093970200696026129e+00,-5.352696016422272329e+00,-1.178045656350909987e+01
-3.236682729227905231e+00,-5.280904102974157688e+00,-1.175336562189909806e+01
-3.138278130505271157e+00,-5.294171070719085215e+00,-1.172803305368620563e+01
-3.224802378762965382e+00,-5.298707139772794505e+00,-1.168864196831521340e+01
-3.145508017419470281e+00,-5.246667590120687841e+00,-1.155342376586942343e+01
-3.187000317748605926e+00,-5.333736733618757775e+00,-1.148387778107871249e+01
-3.178997340977715691e+00,-5.141510539363791210e+00,-1.141740120994876406e+01
-3.151935121553511188e+00,-5.246088531527605348e+00,-1.136977244360203798e+01
-3.176392965959163206e+00,-5.136718211370524756e+00,-1.129276676660058953e+01
-3.163266843736967537e+00,-5.179581769455805507e+00,-1.128054684844538080e+01
-3.159884084439202212e+00,-5.189853716062449607e+00,-1.113413135323902914e+01
-3.172976756523551600e+00,-5.091591859834342593e+00,-1.112462743070533655e+01
-3.143546375010876748e+00,-5.101812652644557744e+00,-1.106014163225565561e+01
-3.141328873931945598e+00,-5.087894467051855329e+00,-1.102899038610490301e+01
-3.202897729696991380e+00,-4.988205328237424574e+00,-1.088506095202136592e+01
-3.107911047879379662e+00,-5.021253933087646892e+00,-1.094473155491240490e+01
-3.102338888195333322e+00,-4.944511945298796896e+00,-1.079118316643899256e+01
-3.105218559325739758e+00,-4.940801430420141749e+00,-1.079154779402781550e+01
-3.165918472625927738e+00,-4.873671144343771466e+00,-1.068032916201418026e+01
-3.016949636339233187e+00,-4.883327945656053437e+00,-1.063112326135062879e+01
-3.124465376220492807e+00,-4.858707575550786473e+00,-1.053705515210045718e+01
-3.126131690573742627e+00,-4.834309370901799241e+00,-1.057136895382449637e+01
-2.949429068609831450e+00,-4.741643324747354171e+00,-1.056732329938411752e+01
-3.092394897001716103e+00,-4.809821150464071771e+00,-1.040732924860174258e+01
-3.051045464910153271e+00,-4.744545237488672740e+00,-1.038859466880804305e+01
-3.052859067936523285e+00,-4.728241664083959073e+00,-1.031190842218308035e+01
-3.029439525762867902e+00,-4.676064897639312434e+00,-1.017785711662845927e+01
-3.044699764286062482e+00,-4.697711513045333298e+00,-1.026437617129715818e+01
-3.000412849176231411e+00,-4.631137055579291228e+00,-1.022485354978288719e+01
-2.926897721372057504e+00,-4.655349012706434308e+00,-1.011163428380418239e+01
-3.049655670707500654e+00,-4.660782674025725214e+00,-9.923183056918235323e+00
-3.003534891530339479e+00,-4.583860750028967423e+00,-9.970824218283702578e+00
-2.994032865781355746e+00,-4.585846336521202105e+00,-9.886264683348750637e+00
-2.896373824991097745e+00,-4.515698162241835512e+00,-9.805442816788003668e+00
-2.980767339753036538e+00,-4.482136362951013808e+00,-9.788005758778149712e+00
-2.926088684985865829e+00,-4.528144141324158767e+00,-9.754873625048373853e+00
-3.011726508174344286e+00,-4.413415311163838339e+00,-9.684389816180228650e+00
-2.961419667115797960e+00,-4.493271258479756725e+00,-9.701100741758869717e+00
-2.930586993361715464e+00,-4.356671289681286474e+00,-9.579021566819738709e+00
-2.949614399938683018e+00,-4.347426813420724123e+00,-9.556929372152890068e+00
-2.925924152324266281e+00,-4.377846890525744605e+00,-9.440233058251683573e+00
-2.928707485354682838e+00,-4.344351418258471043e+00,-9.442696446825221912e+00
-2.930195024932402248e+00,-4.313633485132386092e+00,-9.369701827604014710e+00
-2.896745307099938049e+00,-4.291898727317998485e+00,-9.270538758197975682e+00
-2.938811584285773826e+00,-4.323038173973336562e+00,-9.253685356108308113e+00
-2.864376845341539912e+00,-4.268954871227175651e+00,-9.254809090176067343e+00
-2.909933177305924268e+00,-4.225391365179826053e+00,-9.163412396866164045e+00
-2.886923200084810848e+00,-4.177580572498423628e+00,-9.073326202163194409e+00
-2.863742317413963345e+00,-4.188108400201502768e+00,-9.074937881378664528e+00
-2.841961918911067198e+00,-4.167731710254815702e+00,-9.010828334237453774e+00
-2.884472802001109226e+00,-4.154142910384590159e+00,-8.949692017384565546e+00
-2.806729747582207057e+00,-4.127803184240535828e+00,-8.910704852921758956e+00
-2.762220776492886998e+00,-4.147055316051897478e+00,-8.864907029144077910e+00
-2.833372033923822642e+00,-4.128734727566923723e+00,-8.754687831352699234e+00
-2.756721240609096402e+00,-4.077429007527696214e+00,-8.769835055503007126e+00
-2.802720144163105331e+00,-4.043761332572815448e+00,-8.736386780491031345e+00
-2.822606029608924150e+00,-4.025005731243073370e+00,-8.643887144416899204e+00
-2.787079176310768514e+00,-4.003246577818178054e+00,-8.685556606300142590e+00
-2.778617316943897908e+00,-4.012740267897239477e+00,-8.561519839873236393e+00
-2.762027673327881239e+00,-4.030691829959433647e+00,-8.448230054748615103e+00
-2.761638423359882299e+00,-3.874385990909526623e+00,-8.537525309020956854e+00
-2.716981918462124668e+00,-3.982533881090152050e+00,-8.469571904489688663e+00
-2.721002162936112523e+00,-3.857260193810833293e+00,-8.414778371792571932e+00
-2.736722076175380103e+00,-3.871421354230164091e+00,-8.274578151735681786e+00
-2.803227663181113272e+00,-3.902109496628387575e+00,-8.306672596729455904e+00
-2.630285269403100923e+00,-3.770689086398844925e+00,-8.240048159386724080e+00
-2.726933285849305388e+00,-3.839928416617131468e+00,-8.205517423835933855e+00
-2.653026620999669127e+00,-3.727312715573090962e+00,-8.194554181500464551e+00
-2.647152877440129171e+00,-3.755316568717256498e+00,-8.182648198853650356e+00
-2.602784482578203384e+00,-3.801880499047751272e+00,-8.130475905012971793e+00
-2.627216782269993001e+00,-3.786222921676879682e+00,-7.965282682468264319e+00
-2.693342347277857929e+00,-3.701966338718587046e+00,-7.970832660040229278e+00
-2.664274721754772646e+00,-3.724287949099046369e+00,-7.989577332339932170e+00
-2.612932508346779592e+00,-3.762697481049220638e+00,-7.881493901598379814e+00
-2.645587664720188581e+00,-3.637568988310674101e+00,-7.909579432220379402e+00
-2.755394842856343285e+00,-3.597981050801417169e+00,-7.842274753951953947e+00
-2.586105716531083232e+00,-3.590175458715829215e+00,-7.846039168584026058e+00
-2.566746737493666330e+00,-3.707589904281240578e+00,-7.713127381046805731e+00
-2.593429654559944453e+00,-3.609290550204090842e+00,-7.759111326128958375e+00
-2.547045955746862322e+00,-3.517741735732361708e+00,-7.642490101622801291e+00
-2.595961459908783464e+00,-3.563779355282511219e+00,-7.609204230362745847e+00
-2.616411661830810864e+00,-3.568758996463130551e+00,-7.507246644456584406e+00
-2.570315796914085738e+00,-3.557291519225962428e+00,-7.535223404594798779e+00
-2.549383460412379510e+00,-3.568077714914406062e+00,-7.427675379812728629e+00
-2.594550884390068202e+00,-3.406214084979233281e+00,-7.475324121267626687e+00
-2.537739697334397526e+00,-3.432491675444336199e+00,-7.454204358927805529e+00
-2.464015114172769749e+00,-3.482353553119525102e+00,-7.399636084061335772e+00
-2.534667611406916876e+00,-3.353423995130103474e+00,-7.310284656157045369e+00
-2.518586236412055257e+00,-3.413074865048758344e+00,-7.250766803833754715e+00
-2.445198620877659046e+00,-3.388732825817010852e+00,-7.247143249095923778e+00
-2.473075810754987280e+00,-3.462823223379081217e+00,-7.226213210176759993e+00
-2.520683332838958624e+00,-3.321368267569828614e+00,-7.155138544593472538e+00
