accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
4.133756144638631724e+00,1.472426699122121041e-01,8.866493840343565580e+00
4.128698416651279679e+00,1.563876898663451309e-01,8.875684432411496516e+00
4.127547437920499718e+00,1.633409470349004855e-01,8.855668637982196501e+00
4.122293203353611268e+00,1.535516324055248849e-01,8.877495620744999982e+00
4.141017031577192142e+00,1.512877584019504396e-01,8.869618005843742381e+00
4.133555421339963232e+00,1.565841285485652379e-01,8.864288421021926823e+00
4.125081111358839259e+00,1.577163224376691986e-01,8.866360068978080378e+00
4.134017425477411578e+00,1.525227486842672953e-01,8.854645381147289385e+00
4.138157676151452691e+00,1.566697264296370851e-01,8.864437076201767240e+00
4.127160512918669255e+00,1.589760747576609012e-01,8.871631832862760803e+00
4.127773361754936587e+00,1.459737454540437074e-01,8.855643669367086801e+00
4.126811235054850258e+00,1.561041712512962198e-01,8.870998574629011202e+00
4.129082946720321168e+00,1.559392383959333217e-01,8.849426077053275108e+00
4.140823625961873589e+00,1.519450887660530602e-01,8.859310849136248223e+00
4.133299918121481120e+00,1.573352245324429743e-01,8.862412279287388728e+00
4.128969273173278332e+00,1.497804457232384256e-01,8.852027100600960097e+00
4.137870214985412964e+00,1.598755159852210950e-01,8.859868358255628351e+00
4.138500520579870390e+00,1.576671256634292195e-01,8.874183086862597492e+00
4.136901157464402345e+00,1.565114658563081795e-01,8.867554766286842138e+00
4.131650873901579146e+00,1.590871392258100536e-01,8.866744958838316037e+00
4.133703337259604815e+00,1.532193045315980717e-01,8.864129957043118679e+00
4.145975036092529820e+00,1.627548145392106738e-01,8.862420327877526205e+00
4.127225792423655726e+00,1.551751035819254054e-01,8.874164212219803005e+00
4.135701155123872041e+00,1.576753048231525345e-01,8.868367943207948301e+00
4.128829876240805774e+00,1.510379234414611083e-01,8.875621394375171391e+00
4.132952203149239168e+00,1.574745390572587778e-01,8.861222375896472769e+00
4.127743049566238831e+00,1.409374421180168979e-01,8.866779400160607949e+00
4.130984574168600432e+00,1.586886648031285985e-01,8.863680415180999361e+00
4.140795487659128860e+00,1.539737265365438978e-01,8.850711786005915016e+00
4.130943160129688430e+00,1.478564608706434691e-01,8.859326262174914035e+00
4.125732247785644624e+00,1.598124916106531401e-01,8.859080723805000446e+00
4.133424836509426825e+00,1.558776588859868417e-01,8.861433143162958714e+00
4.136098961772425753e+00,1.482386136011887012e-01,8.860952143882936838e+00
4.135156984606296326e+00,1.497881505253853551e-01,8.858416581524696909e+00
4.125232192118764019e+00,1.529255736203754268e-01,8.852078999656693981e+00
4.137304267920763223e+00,1.527080366310695492e-01,8.864009416284806875e+00
4.120060656027416890e+00,1.557791226143373231e-01,8.858272583717061721e+00
4.125009241837063634e+00,1.499564694988873292e-01,8.860521653223257132e+00
4.130791051153194893e+00,1.494640727925624635e-01,8.866890343249792750e+00
4.132058239431612101e+00,1.593378507775506936e-01,8.864737878043349895e+00
4.136487068946306245e+00,1.555713060679392301e-01,8.863170680358793518e+00
4.133706058434094111e+00,1.554411855522890573e-01,8.868075971793558665e+00
4.124480277367209347e+00,1.502278246194264366e-01,8.863134604354604207e+00
4.139718485357025912e+00,1.545862187319417547e-01,8.848354988201959870e+00
4.128308824672568988e+00,1.561516484037692720e-01,8.858819394094416211e+00
4.128647536964010989e+00,1.487948065703051659e-01,8.853529299575326306e+00
4.126295516543451392e+00,1.551650920587721028e-01,8.862958482753361622e+00
4.131027839028170945e+00,1.645071453431300179e-01,8.875964887546359705e+00
4.123435761234776287e+00,1.480655134045598675e-01,8.863606487072891227e+00
4.141380399785066224e+00,1.576153783642773587e-01,8.858178483914890933e+00
4.121773599726778592e+00,1.578879434362258083e-01,8.856088097340975906e+00
4.131564264140785703e+00,1.530816999488492647e-01,8.855034018639267757e+00
4.129206422060422987e+00,1.545223131099842384e-01,8.880661566017835185e+00
4.123887615316744970e+00,1.573454338718158207e-01,8.855434510025114392e+00
4.128456486457166008e+00,1.618976341865642210e-01,8.859354936413808446e+00
4.127823042999341219e+00,1.591485665716390607e-01,8.862832892038776222e+00
4.133013443029865286e+00,1.564960102080625581e-01,8.870522800887940207e+00
4.129026165839706053e+00,1.550455751936961613e-01,8.855059262239850071e+00
4.138596822314867474e+00,1.546390964960995817e-01,8.859133585568805813e+00
4.130747506389305101e+00,1.646293984156676771e-01,8.876210680564357247e+00
4.127319505369771768e+00,1.574411486161997054e-01,8.867142145861354408e+00
4.130736737803387904e+00,1.566483583405499647e-01,8.868557818336583409e+00
4.138901230266518461e+00,1.481033023379365876e-01,8.862051817873119575e+00
4.129634484467684885e+00,1.513080550802780311e-01,8.880768204538121324e+00
4.138602098918696015e+00,1.547872752265147256e-01,8.856631921737953661e+00
4.122680407104499345e+00,1.597478020913407071e-01,8.850616647800444881e+00
4.130329593048204018e+00,1.479435644378987447e-01,8.857630753822286707e+00
4.130127605874393204e+00,1.541709812960365689e-01,8.861697328074191304e+00
4.128708424277938605e+00,1.544715178564325941e-01,8.860446430396994089e+00
4.141949650832532193e+00,1.581844548188478250e-01,8.854206502431763326e+00
4.127271314550101877e+00,1.542789312325468787e-01,8.868303215979656429e+00
4.145285285859007018e+00,1.562350755667049618e-01,8.860469493135283869e+00
4.131281209717735159e+00,1.578662363904088650e-01,8.858126357498019132e+00
4.129281010930884399e+00,1.505979542331343790e-01,8.864059682000730689e+00
4.134692959919083144e+00,1.455577233655927505e-01,8.870351812187157847e+00
4.141453762779949699e+00,1.580314798530581821e-01,8.863229078434722297e+00
4.140734114705732161e+00,1.517781721169629561e-01,8.865552140964705785e+00
4.134236596060813618e+00,1.526352275129219116e-01,8.859684677843080891e+00
4.128665708998630279e+00,1.576023319693689306e-01,8.863013077416951546e+00
4.136942590938705422e+00,1.588533984598197724e-01,8.863077735276121416e+00
4.129108054446024134e+00,1.518420095251227786e-01,8.865685844663694581e+00
4.129780519868034183e+00,1.531424267372337722e-01,8.869524786235492897e+00
4.130665580979828277e+00,1.513841879486388653e-01,8.868901815857009652e+00
4.128754740827246472e+00,1.534618827720790335e-01,8.872695433483285044e+00
4.120152301599365963e+00,1.588746999268860205e-01,8.864127518332253430e+00
4.132481828896074738e+00,1.599989015911555956e-01,8.849568857183498949e+00
4.139703625322876945e+00,1.477265771882539935e-01,8.869394344364275540e+00
4.141989285063109705e+00,1.510302277694967332e-01,8.853570635997463967e+00
4.135676760110978734e+00,1.546904486687028513e-01,8.861396451279743403e+00
4.127214615473263848e+00,1.522302368384739479e-01,8.869274591224439064e+00
4.130968561284067420e+00,1.460019212515577536e-01,8.872557446711343943e+00
4.140160160784461141e+00,1.481910394362202787e-01,8.858950070739842531e+00
4.134992854178881849e+00,1.607331580830220485e-01,8.876042658718015232e+00
4.130710089652761319e+00,1.581162213989346643e-01,8.878216686084254405e+00
4.136424568259768897e+00,1.605760118577849449e-01,8.858243251364893212e+00
4.127632090986134372e+00,1.591438866097703853e-01,8.860753909954835805e+00
4.137051536399622975e+00,1.463039159418318136e-01,8.860334248684203828e+00
4.128449179574999128e+00,1.525851473606054665e-01,8.871692899857105630e+00
4.127068475456716179e+00,1.593854788315642035e-01,8.850891669731073108e+00
4.132704397450279288e+00,1.550508054681897507e-01,8.862334165233573202e+00
4.140886206022140748e+00,1.531756904215955672e-01,8.870482532582043333e+00
4.126029159436074956e+00,1.571383892674487748e-01,8.859250307537992697e+00
4.125522129856548759e+00,1.716631136172893091e-01,8.849361992909797081e+00
4.134967179113552938e+00,1.562664186685984169e-01,8.862819003416072761e+00
4.140787513105750328e+00,1.536061639116643451e-01,8.856648465342763288e+00
4.137957309335045686e+00,1.551434932648762810e-01,8.859957860784705375e+00
4.129509369129733543e+00,1.573156804313447510e-01,8.861857874469801999e+00
4.143411022921072551e+00,1.546474809188933541e-01,8.864515789704469739e+00
4.134045744304128078e+00,1.617878086070934640e-01,8.852206922806596268e+00
4.132750396834025786e+00,1.567683837227166199e-01,8.858183204200765104e+00
4.131765411887779571e+00,1.517148216457825660e-01,8.858749972363485270e+00
4.136063994368172736e+00,1.575728328720028271e-01,8.864228967676730520e+00
4.136935722209973854e+00,1.482717607988405240e-01,8.868560177664731370e+00
4.144880844421071409e+00,1.604509869376633535e-01,8.859530781988384618e+00
4.123070965289266532e+00,1.476517402058302453e-01,8.871525803857197801e+00
4.133143959913692100e+00,1.590282360616405155e-01,8.861559032761189059e+00
4.134416944770350710e+00,1.518980650724430226e-01,8.858219740912579354e+00
4.138871992207925565e+00,1.514862461283871531e-01,8.852794681737389482e+00
4.125519084054973362e+00,1.583158954754236014e-01,8.862736772513461148e+00
4.128406368573330099e+00,1.578313525233108194e-01,8.870384680576808734e+00
4.138936265574255202e+00,1.505671916569316648e-01,8.857337471261395478e+00
4.135655389125206582e+00,1.531445537514985744e-01,8.875246103993571722e+00
4.132045046972200097e+00,1.520433081203974024e-01,8.864597657439281519e+00
4.132576695103851172e+00,1.423510282386823422e-01,8.857117383573889668e+00
4.133338032160066788e+00,1.578400567235830054e-01,8.850118043140433599e+00
4.128665272004728770e+00,1.491442741864640043e-01,8.853686991598806344e+00
4.135652360023033935e+00,1.484421666259319039e-01,8.864110275091556801e+00
4.126678920269437612e+00,1.625522527533289907e-01,8.864577557750697778e+00
4.139343589899697307e+00,1.551541951515194306e-01,8.858159286723406467e+00
4.133201217497376234e+00,1.538427824782201969e-01,8.876187801334559424e+00
4.137237519182556333e+00,1.537669859961379171e-01,8.857227689620943423e+00
4.128623824084660221e+00,1.568356370664961974e-01,8.868645953579180841e+00
4.131651678130079830e+00,1.465635652781144826e-01,8.872689367192100107e+00
4.118242490557112667e+00,1.543529984814971667e-01,8.842358944661368625e+00
4.137301853535611862e+00,1.540349558887232073e-01,8.850066524735286322e+00
4.140450809284068612e+00,1.631963780888061599e-01,8.877323646229235976e+00
4.120766257009278455e+00,1.475071318561574363e-01,8.868691667832017345e+00
4.132560846921088604e+00,1.603945337562008300e-01,8.861205479556527820e+00
4.126598179658039989e+00,1.526808206221562658e-01,8.853472727397486253e+00
4.137851550446292492e+00,1.526262410047675711e-01,8.877968889456761659e+00
4.135984856368785323e+00,1.514514828480504338e-01,8.852352101661351114e+00
4.133106949918359696e+00,1.530805325906370307e-01,8.867333911095242271e+00
4.135558106796384692e+00,1.615008588313129045e-01,8.863479692050628245e+00
4.130825774553674279e+00,1.573374822906115633e-01,8.858978862788239539e+00
4.127134804140826674e+00,1.492236430237163236e-01,8.867389587221600422e+00
4.139105130018284839e+00,1.626416943504848389e-01,8.856602546001999698e+00
4.135689419947917500e+00,1.513022699599008980e-01,8.865617106644684497e+00
4.135428481089691743e+00,1.558237420989258548e-01,8.860598989275882076e+00
4.134721536816575060e+00,1.533192567562685626e-01,8.868893107843190293e+00
4.136023455808643057e+00,1.448948087223167480e-01,8.867969699859822086e+00
4.124948890350763619e+00,1.575353129659624596e-01,8.870542612431261631e+00
4.141323105102853397e+00,1.580361937931943073e-01,8.872257605952718507e+00
4.142128857128189345e+00,1.628388610950949333e-01,8.868454893095570668e+00
4.125433789727414258e+00,1.551223983552892094e-01,8.857089288575894059e+00
4.135223854182392245e+00,1.510177530218591024e-01,8.861001057793018276e+00
4.133484913784044146e+00,1.504255139306953648e-01,8.852670344106881473e+00
4.130716714669511624e+00,1.489930041715595566e-01,8.865467239216449968e+00
4.128412594537254066e+00,1.560365812092241733e-01,8.853915513220211864e+00
4.137838685726312526e+00,1.540438594295450436e-01,8.856140462018142756e+00
4.129706925901289516e+00,1.559334378132546106e-01,8.874262138348996132e+00
4.134800969628089184e+00,1.605749112624492436e-01,8.871896758189162568e+00
4.126482762303556484e+00,1.490009914255181200e-01,8.865563452280674994e+00
4.135638100028010911e+00,1.570615592065345012e-01,8.866177412052914875e+00
4.138498875659071707e+00,1.491122983494046206e-01,8.860691085830410429e+00
4.126254288784784841e+00,1.585779378458436473e-01,8.862721967772762000e+00
4.135024151011132076e+00,1.548330690931367104e-01,8.867145858910399525e+00
4.134770397655038288e+00,1.526685305401144221e-01,8.858509647847576218e+00
4.138898209595247124e+00,1.581492758016555256e-01,8.863723001911012034e+00
4.128789934348660928e+00,1.521659093103001625e-01,8.860844210851773539e+00
4.133416942343863809e+00,1.518577883847216092e-01,8.849588895599564964e+00
4.137024061029039856e+00,1.560774377196015306e-01,8.850715146531722866e+00
4.133634042600479397e+00,1.497735259213164027e-01,8.866499217894805440e+00
4.139646114174968083e+00,1.596467086097273225e-01,8.851658279850804334e+00
4.131255467864199282e+00,1.505069989653640139e-01,8.868244418428609777e+00
4.139012969921984642e+00,1.568489699401885706e-01,8.856057768392604501e+00
4.135049442803712338e+00,1.467151296957686646e-01,8.850464486237621387e+00
4.132323530473857254e+00,1.538132419689562380e-01,8.862422492078293246e+00
4.127509648116437724e+00,1.507566256297188934e-01,8.864933574419893603e+00
4.133065936181802513e+00,1.572767287544450943e-01,8.857378464518872008e+00
4.141913939565672109e+00,1.518600784795805236e-01,8.858437542172872270e+00
4.129098174707017677e+00,1.551918605740066071e-01,8.869116280002419472e+00
4.136580593525646776e+00,1.570187340776415252e-01,8.860786294004324049e+00
4.134668582745969267e+00,1.583470990288631253e-01,8.859791824839057028e+00
4.135452034178531022e+00,1.600601001973072923e-01,8.865584013903102800e+00
4.128252472774731174e+00,1.487016846173208340e-01,8.857141310503530818e+00
4.139610682983091650e+00,1.521838659717462128e-01,8.876430618477648693e+00
4.129872864714037917e+00,1.651864660502579130e-01,8.861412656447962277e+00
4.141308673685865749e+00,1.430932832227617968e-01,8.874349500566832916e+00
4.142173860659568163e+00,1.559641950504931929e-01,8.865521503734049347e+00
4.134569601815749174e+00,1.550792923460107831e-01,8.870013705425250805e+00
4.136263455594647809e+00,1.572752824706898089e-01,8.858048816576605589e+00
4.132424227479735812e+00,1.588542542473866115e-01,8.858651260516605674e+00
4.133043300247827290e+00,1.528393114772238215e-01,8.882520064428836903e+00
4.137794319296464352e+00,1.594721106459359439e-01,8.852967799121788772e+00
4.133281354945649078e+00,1.569645537467511121e-01,8.860230997861712865e+00
4.132740159135511071e+00,1.615301313595421395e-01,8.862171873929170829e+00
4.139238699200572746e+00,1.500654087156274574e-01,8.846046960579970531e+00
4.130529595850177316e+00,1.507963343534466927e-01,8.870774356104853098e+00
4.134375047681966286e+00,1.605478009173978982e-01,8.872484326476405059e+00
4.131406541764119034e+00,1.483846299870844321e-01,8.860466193660879952e+00
4.137424540209661217e+00,1.582238124340095142e-01,8.846025022600406018e+00
4.127754068341815241e+00,1.524296767984970324e-01,8.861864423806760982e+00
4.126407821796560071e+00,1.518598286374141237e-01,8.859322854299753303e+00
4.134134893915473619e+00,1.517856407549449671e-01,8.865278937070254273e+00
4.133332845038865777e+00,1.597329129060674757e-01,8.862987895371800207e+00
4.146276736095907189e+00,1.585230649880464693e-01,8.856167445080188827e+00
4.131081838136666740e+00,1.474911470572551619e-01,8.867666570551023142e+00
4.127297609634779540e+00,1.582855353134953180e-01,8.856167620372094262e+00
4.128073563957671333e+00,1.514376673894412551e-01,8.867071419027897861e+00
4.138765572275055149e+00,1.521800868754550895e-01,8.850654825639077572e+00
4.135070876603035295e+00,1.501471613697962226e-01,8.860171172809462092e+00
4.133985584945102154e+00,1.533834189580178253e-01,8.865012245929850820e+00
4.126235153686371504e+00,1.506571104075641876e-01,8.858045602997497880e+00
